"TO_C","TE_C","Tt_C","HDD_C","CDD_C","Tmin_C","Tmax_C","Precip_in","Humidity_pct","WindSpeed_MPH","CP"
"2005-08-24",20.8,21.8336709551108,20.6,0,2.3,15.6,25.6,0,55.6,3.48,0
"2005-08-25",21.224,21.5288354775554,20.55,0,2.25,13.3,27.8,0,57.72,2.12,0
"2005-08-26",21.916,21.7224177387777,21.4,0,3.1,15,27.8,0,62.32,2.2,0
"2005-08-27",22.78,22.2512088693888,22.5,0,4.2,17.8,27.2,0,71.48,6.04,0
"2005-08-28",23.7321428571429,22.9916758632659,24.7,0,6.4,22.2,27.2,0.11,85.3214285714286,3.60714285714286,0
"2005-08-29",24.2428571428571,23.6172665030615,26.15,0,7.85,21.7,30.6,0,83.9428571428571,1.45714285714286,0
"2005-08-30",24.825,24.2211332515307,25.95,0,7.65,23,28.9,0.01,86.75,2.25,0
"2005-08-31",26.3352941176471,25.2782136845889,26.7,0,8.4,21.7,31.7,0.13,77.4705882352941,9.32352941176471,0
"2005-09-01",22.844,24.0611068422945,22.75,0,4.45,17.2,28.3,0,64.84,5.4,0
"2005-09-02",23.352,23.7065534211472,22.5,0,4.2,14.4,30.6,0,60.72,4,0
"2005-09-03",21.404,22.5552767105736,21.4,0,3.1,16.1,26.7,0,57,4.88,0
"2005-09-04",20.756,21.6556383552868,21.1,0,2.8,14.4,27.8,0,63.44,2.96,0
"2005-09-05",20.564,21.1098191776434,21.1,0,2.8,14.4,27.8,0,64.16,3.04,0
"2005-09-06",19.908,20.5089095888217,20.85,0,2.55,13.9,27.8,0,70.24,3,0
"2005-09-07",19.868,20.1884547944109,20.85,0,2.55,12.8,28.9,0,64.52,2.2,0
"2005-09-08",21.06,20.6242273972054,21.1,0,2.8,12.2,30,0,60.08,1.92,0
"2005-09-09",20.112,20.3681136986027,20.55,0,2.25,13.9,27.2,0,61.4,2.52,0
"2005-09-10",19.98,20.1740568493014,20,0,1.7,11.7,28.3,0,55.76,2.52,0
"2005-09-11",19.52,19.8470284246507,18.9,0,0.599999999999998,11.1,26.7,0,58.84,2.76,0
"2005-09-12",23.428,21.6375142123253,24.45,0,6.15,16.1,32.8,0,58.88,3.88,0
"2005-09-13",24.66,23.1487571061627,25,0,6.7,16.1,33.9,0,61.28,2.64,0
"2005-09-14",22.8730769230769,23.0109170146198,22.05,0,3.75,16.1,28,0.23,90.75,2.67307692307692,0
"2005-09-15",23.9178571428571,23.4643870787385,24.9,0,6.6,22,27.8,0.22,94.8571428571429,0.982142857142857,0
"2005-09-16",24.0448979591837,23.7546425189611,25.25,0,6.95,22.2,28.3,0.13,90.5102040816327,5.02040816326531,0
"2005-09-17",23.515625,23.6351337594805,24.15,0,5.85,19.4,28.9,0.01,80.1875,2.4375,0
"2005-09-18",20.84,22.2375668797403,21.65,0,3.35,16.1,27.2,0,68.32,3.72,0
"2005-09-19",21.708,21.9727834398701,21.95,0,3.65,15,28.9,0,69.36,1.28,0
"2005-09-20",22.3214285714286,22.1471060056493,22.75,0,4.45,18.3,27.2,0.01,79.2142857142857,3.21428571428571,0
"2005-09-21",20.976,21.5615530028247,21.95,0,3.65,15.6,28.3,0,61.2,2.56,0
"2005-09-22",21.292,21.4267765014123,20.55,0,2.25,12.2,28.9,0,62.36,3.56,0
"2005-09-23",22.976,22.2013882507062,24.15,0,5.85,18.3,30,0,65.84,4.48,0
"2005-09-24",16.344,19.2726941253531,16.4,0,0,11.1,21.7,0,62.44,4.12,0
"2005-09-25",17.796,18.5343470626765,16.4,0,0,11.1,21.7,0,77.64,2.64,0
"2005-09-26",20.9976744186047,19.7660107406406,21.1,0,2.8,17.8,24.4,0.11,89.1162790697674,4.6046511627907,0
"2005-09-27",18.3,19.0330053703203,17.5,0,0,11.1,23.9,0,60.48,5.72,0
"2005-09-28",16.496,17.7645026851601,14.7,0,0,7.2,22.2,0,71.56,5.36,0
"2005-09-29",16.85,17.3072513425801,15,0,0,7.8,22.2,0.09,71.75,7.32142857142857,0
"2005-09-30",11.8,14.55362567129,11.95,1.55,0,5,18.9,0.01,67.48,1.96,2.38
"2005-10-01",13.828,14.190812835645,13.9,0,0,5.6,22.2,0,71.24,1.64,0
"2005-10-02",16.508,15.3494064178225,17.25,0,0,7.8,26.7,0,73.44,0.84,0
"2005-10-03",14.8384615384615,15.093933978142,16.45,0,0,9,23.9,0.01,88.9487179487179,1.48717948717949,0
"2005-10-04",17.2384615384615,16.1661977583018,19.2,0,0.900000000000002,12.8,25.6,0,88.4102564102564,0.743589743589744,0
"2005-10-05",18.4351351351351,17.3006664467185,20.55,0,2.25,15,26.1,0.01,91.2162162162162,0.72972972972973,0
"2005-10-06",18.4132075471698,17.8569369969441,19,0,0.699999999999999,14,24,0.01,91.9056603773585,1.64150943396226,0
"2005-10-07",22.3825,20.1197184984721,22.5,0,4.2,21,24,0.48,93.3,6.65,0
"2005-10-08",19.7048780487805,19.9122982736263,17.15,0,0,11,23.3,6.14,96.6463414634146,7.60975609756098,0
"2005-10-09",13.1366666666667,16.5244824701465,13,0.5,0,11,15,0.01,90.2666666666667,4.86666666666667,0.801532328776629
"2005-10-10",13.7767441860465,15.1506133280965,14,0,0,13,15,0.01,95.6511627906977,2.93023255813953,0
"2005-10-11",15.0166666666667,15.0836399973816,15.25,0,0,13.3,17.2,0.22,91.6111111111111,5.22222222222222,0
"2005-10-12",11.5926470588235,13.3381435281026,11.95,1.55,0,10.6,13.3,3.07,97.0294117647059,7.73529411764706,5.30480567006274
"2005-10-13",14.0047619047619,13.6714527164322,13.9,0,0,12.2,15.6,1.04,95.5238095238095,8.5,0
"2005-10-14",15.1833333333333,14.4273930248828,15.05,0,0,14,16.1,1.08,95.5740740740741,6.48148148148148,0
"2005-10-15",17.0096774193548,15.7185352221188,18.05,0,0,13.9,22.2,0.04,70.258064516129,7.54838709677419,0
"2005-10-16",13.976,14.8472676110594,13.9,0,0,10.6,17.2,0,55.8,12.2,0
"2005-10-17",12.508,13.6776338055297,12.5,1,0,7.2,17.8,0,64.84,8.64,2.9158725898091
"2005-10-18",14.544,14.1108169027648,15.3,0,0,8.9,21.7,0.02,64.96,4.96,0
"2005-10-19",15.18,14.6454084513824,14.7,0,0,8.3,21.1,0,60.36,4.52,0
"2005-10-20",11.008,12.8267042256912,11.35,2.15,0,8.3,14.4,0,59.48,3.36,4.56791145273198
"2005-10-21",10.624,11.7253521128456,10.55,2.95,0,8.9,12.2,0,74.56,0.56,2.15220132887237
"2005-10-22",8.16666666666667,9.94600938975614,8.5,5,0,7,10,0.73,94.2121212121212,6.45454545454545,13.5497586545281
"2005-10-23",7.72758620689655,8.83679779832634,7.5,6,0,2.8,12.2,0,82.5172413793103,4.75862068965517,12.5920952459865
"2005-10-24",6.92121212121212,7.87900495976923,6.15,7.35,0,1.7,10.6,0.92,86.969696969697,7.06060606060606,17.4810242048794
"2005-10-25",6.98780487804878,7.43340491890901,6.65,6.85,0,3.9,9.4,0.8,92.7560975609756,7.39024390243902,17.7034044182418
"2005-10-26",6.36538461538461,6.89939476714681,6.95,6.55,0,3.9,10,0.02,69.6153846153846,8.11538461538461,20.3247456610337
"2005-10-27",4.852,5.8756973835734,5,8.5,0,2.2,7.8,0,72.92,3,14.9787753838557
"2005-10-28",6.044,5.9598486917867,5.8,7.7,0,2.2,9.4,0,69.64,1.56,9.31254101521169
"2005-10-29",6.1,6.02992434589335,6.1,7.4,0,2.8,9.4,0,66.84,4.44,15.592767554222
"2005-10-30",11.284,8.65696217294668,12.8,0.699999999999999,0,5.6,20,0,58.84,5.88,5.37351442540168
"2005-10-31",9.952,9.30448108647334,11.15,2.35,0,1.7,20.6,0,65.96,2.04,5.06755761289401
"2005-11-01",11.832,10.5682405432367,11.1,2.4,0,2.2,20,0,67.28,3.08,2.92732811963401
"2005-11-02",9.18,9.87412027161833,8.35,5.15,0,2.8,13.9,0,63.2,6.68,11.1653406575885
"2005-11-03",10.824,10.3490601358092,10,3.5,0,0.6,19.4,0,61.28,5.52,6.28717643461674
"2005-11-04",13.44,11.8945300679046,13.05,0.449999999999999,0,4.4,21.7,0,63.92,2.68,0.0982242332624644
"2005-11-05",13.556,12.7252650339523,15.25,0,0,7.2,23.3,0,75.12,1.48,0
"2005-11-06",12.4767441860465,12.6010046099994,13.65,0,0,6.7,20.6,0.13,87.5813953488372,2.95348837209302,1.75853838966158
"2005-11-07",12.044,12.3225023049997,12.5,1,0,7.8,17.2,0,55.4,5.04,3.26871189308572
"2005-11-08",9.596,10.9592511524998,10.55,2.95,0,3.9,17.2,0,69.08,2.36,5.99743859993581
"2005-11-09",11.0886363636364,11.0239437580681,8.65,4.85,0,3.3,14,0.2,91.25,2.09090909090909,3.48682605734352
"2005-11-10",10.0814814814815,10.5527126197748,10.6,2.9,0,5.6,15.6,0.07,56.6296296296296,10.6296296296296,11.1454344800699
"2005-11-11",4.048,7.3003563098874,3.35,10.15,0,-1.1,7.8,0,58.88,5.96,23.075272735983
"2005-11-12",5.62,6.4601781549437,6.1,7.4,0,-2.2,14.4,0,65.96,2.12,11.4734531855061
"2005-11-13",10.412,8.43608907747185,8.9,4.6,0,0,17.8,0,65.4,3.32,5.62660377847952
"2005-11-14",12.364,10.4000445387359,11.4,2.1,0,5,17.8,0,56.92,3.56,2.14340051320326
"2005-11-15",12.2333333333333,11.3166889360346,11.7,1.8,0,5.6,17.8,0,81.3666666666667,3,2.19393102292058
"2005-11-16",15.4225,13.3695944680173,15,0,0,7.2,22.8,1.15,84.875,7.4,0
"2005-11-17",4.484,8.92679723400866,3.9,9.6,0,0,7.8,0.01,53.88,7.84,25.2448
"2005-11-18",0.984,4.95539861700433,1.35,12.15,0,-1.7,4.4,0,52.6,2.72,20.6419160040923
"2005-11-19",1.128,3.04169930850216,1.95,11.55,0,-3.9,7.8,0,65.48,2.12,18.0139039100357
"2005-11-20",5.412,4.22684965425108,6.1,7.4,0,-2.2,14.4,0,59.68,3.16,14.3775432894497
"2005-11-21",5.81935483870968,5.02310224648038,5.25,8.25,0,-0.6,11.1,0.44,80.9354838709677,1.16129032258065,8.27690756372422
"2005-11-22",5.64615384615385,5.33462804631711,4.3,9.2,0,0.6,8,0.65,83.8461538461538,9.64102564102564,24.3861931184035
"2005-11-23",-1.024,2.15531402315856,-1.1,14.6,0,-3.3,1.1,0,47.2,8.44,42.1946572617909
"2005-11-24",1.06842105263158,1.61186753789507,1.4,12.1,0,-5,7.8,0.06,75.3684210526316,7.42105263157895,33.8656213450005
"2005-11-25",-3.512,-0.950066231052466,-3.05,16.55,0,-6.7,0.6,0,49.2,6.2,42.3595383921969
"2005-11-26",-0.752,-0.851033115526233,-1.95,15.45,0,-6.7,2.8,0,58.36,1.36,16.620545281067
"2005-11-27",5.24814814814815,2.19855751631096,4.45,9.05,0,-1.1,10,0,65.4814814814815,1.07407407407407,8.55201667912835
"2005-11-28",11.1451612903226,6.67185940331677,11.65,1.85,0,7.2,16.1,0,87.3548387096774,5.83870967741935,5.69009617271108
"2005-11-29",15.35,11.0109297016584,15.3,0,0,13.9,16.7,0.96,90.2,12.5333333333333,0
"2005-11-30",12.7823529411765,11.8966413214174,11.4,2.1,0,5.6,17.2,0.42,78.4705882352941,6.91176470588235,1.88671100177893
"2005-12-01",4.82,8.35832066070871,3.6,9.9,0,0,7.2,0,65.12,2.6,13.9960794510463
"2005-12-02",2.32592592592593,5.34212329331732,2,11.5,0,-1,5,0,58.4074074074074,11.2222222222222,37.432684875212
"2005-12-03",-0.672,2.33506164665866,-0.55,14.05,0,-2.2,1.1,0,50,8.68,41.7533192587128
"2005-12-04",-2.14285714285714,0.0961022519007588,-2.8,16.3,0,-5.6,0,0.24,90.6428571428571,2.67857142857143,25.6016346223298
"2005-12-05",-1.76,-0.83194887404962,-2.75,16.25,0,-6.1,0.6,0,82.8,0.76,13.3033595756861
"2005-12-06",-0.764705882352941,-0.798327378201281,-0.55,14.05,0,-3.3,2.2,0.03,69.7352941176471,4.67647058823529,30.8476386700904
"2005-12-07",-2.82,-1.80916368910064,-2.5,16,0,-4.4,-0.6,0,51,10.24,52.224
"2005-12-08",-3.448,-2.62858184455032,-4.75,18.25,0,-8.9,-0.6,0,52.76,3,29.3547970866773
"2005-12-09",-2.09411764705882,-2.36134974580457,-0.8,14.3,0,-4.4,2.8,0.62,79.7647058823529,4.94117647058824,34.6637855065809
"2005-12-10",-3.988,-3.17467487290229,-3.6,17.1,0,-7.8,0.6,0,76.64,0.52,12.6107761410628
"2005-12-11",-2.6,-2.88733743645114,-3.6,17.1,0,-10,2.8,0,80.64,2.4,24.9420127495758
"2005-12-12",-1.55384615384615,-2.22059179514865,-2.25,15.75,0,-6.7,2.2,0,67.1153846153846,5.38461538461539,34.9321098502364
"2005-12-13",-7.764,-4.99229589757432,-7.25,20.75,0,-10.6,-3.9,0,52.64,3.8,41.4511669896036
"2005-12-14",-9.464,-7.22814794878716,-9.7,23.2,0,-14.4,-5,0,55.28,2.6,37.0283373863856
"2005-12-15",-5.51724137931035,-6.37269466404875,-6.15,19.65,0,-13.3,1,0.24,70.6551724137931,5.13793103448276,43.1063900304112
"2005-12-16",4.05535714285714,-1.15866876059581,2.5,11,0,-1.1,6.1,2.61,90.5535714285714,8.71428571428571,27.8805564625697
"2005-12-17",0.308,-0.425334380297903,0.25,13.25,0,-3.9,4.4,0,64.04,3.88,25.9852264242588
"2005-12-18",-0.896,-0.660667190148951,0.25,13.25,0,-3.9,4.4,0,70.84,1.4,17.0335769115004
"2005-12-19",-1.604,-1.13233359507448,-1.65,15.15,0,-5,1.7,0,59.8,6.28,37.8505155114167
"2005-12-20",-3.588,-2.36016679753724,-3.05,16.55,0,-7.2,1.1,0,46.48,6.2,42.5487768660863
"2005-12-21",-3.316,-2.83808339876862,-3.6,17.1,0,-7.2,0,0,61.6,5.28,38.6402261856734
"2005-12-22",-1.496,-2.16704169938431,-1.7,15.2,0,-5.6,2.2,0,65.44,4.8,32.8545898893899
"2005-12-23",3.536,0.684479150307846,5,8.5,0,0,10,0,56.64,4.2,20.4201234864043
"2005-12-24",3.216,1.95023957515392,5,8.5,0,-2.2,12.2,0,68.52,0.56,7.69584091311664
"2005-12-25",3.47868852459016,2.71446404987204,1.85,11.65,0,-3.3,7,0.83,96.5245901639344,2.09836065573771,14.5165905720109
"2005-12-26",5.67333333333333,4.19389869160269,5.55,7.95,0,3.3,7.8,0.16,89.8,4.75555555555556,17.0677969533126
"2005-12-27",2.456,3.32494934580134,1.65,11.85,0,-1.7,5,0,67.24,8.2,31.6252031645648
"2005-12-28",2.572,2.94847467290067,2.75,10.75,0,-2.8,8.3,0,85.2,1.48,13.2944857862198
"2005-12-29",6.22181818181818,4.58514642735943,5.35,8.15,0,1.7,9,0.42,95.5818181818182,2.52727272727273,11.5704155267673
"2005-12-30",3.24193548387097,3.9135409556152,2.1,11.4,0,-2.8,7,0,71.4838709677419,9.90322580645161,32.2815044910815
"2005-12-31",-1.1025641025641,1.40548842652555,-1.65,15.15,0,-3.3,0,0.17,87.4615384615385,2.48717948717949,23.029403279977
"2006-01-01",0.325,0.865244213262774,0.5,13,0,-4,5,0,90.5357142857143,0.214285714285714,6.09883990725168
"2006-01-02",2.36333333333333,1.61428877329805,2.2,11.3,0,-1.7,6.1,0.78,91,3.66666666666667,21.3250931134262
"2006-01-03",1.52156862745098,1.56792870037452,1.95,11.55,0,0.6,3.3,1.69,93.7254901960784,8.27450980392157,34.4564940969122
"2006-01-04",0.530769230769231,1.04934896557187,0.3,13.2,0,-2.2,2.8,0,74.1923076923077,2.57692307692308,20.8192435316211
"2006-01-05",3.07608695652174,2.06271796104681,4.75,8.75,0,0.6,8.9,0.06,90.8260869565217,2.65217391304348,16.9758597802595
"2006-01-06",1.78888888888889,1.92580342496785,0.8,12.7,0,-2.8,4.4,0,62.9259259259259,7.03703703703704,31.0665495090722
"2006-01-07",-1.784,0.0709017124839239,-1.95,15.45,0,-5,1.1,0,54.04,4.92,33.9015519927923
"2006-01-08",2.664,1.36745085624196,3.05,10.45,0,-0.6,6.7,0,63.84,3.08,19.0171028203562
"2006-01-09",6.732,4.04972542812098,7.2,6.3,0,0,14.4,0,70.08,3.72,13.0536456700801
"2006-01-10",3.972,4.01086271406049,4.15,9.35,0,-0.6,8.9,0,66.8,2.68,15.5980082420801
"2006-01-11",4.298,4.15443135703024,3.95,9.55,0,-1.1,9,1.38,95.62,1.24,10.2469135333524
"2006-01-12",7.236,5.69521567851512,7.2,6.3,0,1.1,13.3,0,68.28,3.92,12.4020872565871
"2006-01-13",3.59487179487179,4.64504373669346,2.5,11,0,-2.2,7.2,0,94.5128205128205,0.948717948717949,9.6478081689387
"2006-01-14",8.06440677966102,6.35472525817724,5.9,7.6,0,-2.2,14,1.95,95.2203389830509,8.33898305084746,15.6965241965077
"2006-01-15",-5.6551724137931,0.349776422192067,-6.15,19.65,0,-10.6,-1.7,0.01,52.0689655172414,13.3448275862069,69.9749422855778
"2006-01-16",-6.272,-2.96111178890397,-5.55,19.05,0,-10,-1.1,0,54.36,6.2,49.2318829702866
"2006-01-17",-1.38,-2.17055589445198,-2.5,16,0,-8.3,3.3,0.09,66.4,3.56,28.0755278490005
"2006-01-18",9.46666666666667,3.64805538610734,9.15,4.35,0,2.2,16.1,1.99,82.7333333333333,13.3333333333333,14.7276509906945
"2006-01-19",2.476,3.06202769305367,2.8,10.7,0,-1.1,6.7,0,55.64,5.64,26.1805494335012
"2006-01-20",6.068,4.56501384652683,6.95,6.55,0,-1.7,15.6,0,67.64,3.64,14.1793522898615
"2006-01-21",5.868,5.21650692326342,7.8,5.7,0,-1.1,16.7,0,65.4,7.52,20.9289423641043
"2006-01-22",1.984,3.60025346163171,1.4,12.1,0,-2.2,5,0,46.88,3.48,21.4828194350742
"2006-01-23",1.77627118644068,2.68826232403619,1.35,12.15,0,-0.6,3.3,1.36,93.1525423728814,3.27118644067797,21.2040301324924
"2006-01-24",1.35806451612903,2.02316342008261,1.15,12.35,0,-4.4,6.7,0.07,74.741935483871,2.96774193548387,20.9170766407865
"2006-01-25",2.41481481481481,2.21898911744871,2.5,11,0,0,5,0,71.0740740740741,9.40740740740741,33.9999226414271
"2006-01-26",-1.92,0.149494558724357,-2.5,16,0,-5.6,0.6,0,53.6,11.2,51.6051904366218
"2006-01-27",-0.536,-0.193252720637822,-0.25,13.75,0,-6.1,5.6,0,44.28,5.28,32.2522725227231
"2006-01-28",5.408,2.60737363968109,7.5,6,0,0.6,14.4,0,46.68,4.88,17.8758122702159
"2006-01-29",4.45957446808511,3.5334740538831,3.05,10.45,0,-1.1,7.2,0.54,92.7021276595745,1.02127659574468,9.13609407475312
"2006-01-30",7.53571428571429,5.53459416979869,9.35,4.15,0,2,16.7,0.01,89.8095238095238,4.14285714285714,12.139712978293
"2006-01-31",4.02222222222222,4.77840819601046,4,9.5,0,3,5,0.05,83.6111111111111,7.22222222222222,25.4707624418469
"2006-02-01",2.528,3.65320409800523,1.65,11.85,0,-0.6,3.9,0,60.08,6.8,28.6114755159534
"2006-02-02",4.80740740740741,4.23030575270632,4.45,9.05,0,-1.7,10.6,0,75.3703703703704,3.51851851851852,16.3053169789575
"2006-02-03",10.2634146341463,7.24686019342633,9.65,3.85,0,3.3,16,0.87,83.7073170731707,7.34146341463415,8.7695717474323
"2006-02-04",6.21818181818182,6.73252100580407,5.8,7.7,0,1,10.6,0.68,92.0227272727273,7.34090909090909,19.7294397922344
"2006-02-05",7.30645161290322,7.01948630935365,7.75,5.75,0,2.2,13.3,0.13,68.8387096774194,8.32258064516129,17.86769542951
"2006-02-06",1.944,4.48174315467682,1.95,11.55,0,0.6,3.3,0,45.32,11.08,38.4660341974579
"2006-02-07",1.528,3.00487157733841,1.95,11.55,0,-1.7,5.6,0,49.16,7.56,32.9175577320068
"2006-02-08",-1.36,0.822435788669206,-1.95,15.45,0,-5,1.1,0,56.4,5.36,34.4033872750925
"2006-02-09",-2.156,-0.666782105665397,-2.2,15.7,0,-6.1,1.7,0,44.6,7,41.4218825260272
"2006-02-10",-1.904,-1.2853910528327,-1.95,15.45,0,-5.6,1.7,0,59.32,4.24,31.7187773383527
"2006-02-11",-1.03409090909091,-1.1597409809618,-0.1,13.6,0,-3,2.8,0.26,82.7954545454545,7.61363636363636,40.1036533462453
"2006-02-12",-4.45576923076923,-2.80775510586552,-4.4,17.9,0,-6,-2.8,1.02,81.5576923076923,9.61538461538461,55.6784767720884
"2006-02-13",-3.264,-3.03587755293276,-3.85,17.35,0,-9.4,1.7,0,60.48,6.56,42.9367898865297
"2006-02-14",0.224,-1.40593877646638,0.3,13.2,0,-4.4,5,0,60.12,4.64,28.5973791918071
"2006-02-15",4.08,1.33703061176681,3.6,9.9,0,-6.1,13.3,0,60.48,2.8,15.762674899902
"2006-02-16",5.764,3.55051530588341,6.1,7.4,0,-2.2,14.4,0,67.76,1.84,10.4936209498914
"2006-02-17",7.7037037037037,5.62710950479355,5.85,7.65,0,-1.1,12.8,0.25,55.4814814814815,13.037037037037,20.9285927625601
"2006-02-18",-4.33214285714286,0.647483323825348,-4.45,17.95,0,-10,1.1,0,46.75,11.9285714285714,61.5882341804661
"2006-02-19",-6.38,-2.86625833808733,-6.15,19.65,0,-10.6,-1.7,0,40.12,6.84,51.9929465985532
"2006-02-20",-3.62,-3.24312916904366,-3.3,16.8,0,-8.3,1.7,0,46.68,3.36,31.3814783590576
"2006-02-21",-0.968,-2.10556458452183,-1.15,14.65,0,-6.7,4.4,0,55.6,5.04,32.4805794431072
"2006-02-22",0.54,-0.782782292260916,0.3,13.2,0,-6.1,6.7,0,70.76,2.4,20.0775456667393
"2006-02-23",2.85882352941176,1.03802061857542,3.05,10.45,0,-2.2,8.3,0,79.2941176470588,3.08823529411765,18.7001390771889
"2006-02-24",0.2,0.619010309287712,0,13.5,0,-2.8,2.8,0,39.92,14,49.7640432440934
"2006-02-25",1.072,0.845505154643856,2.25,11.25,0,-4.4,8.9,0,42.52,7.76,34.6204019017688
"2006-02-26",-5.932,-2.54324742267807,-5.55,19.05,0,-8.3,-2.8,0,41,13.08,70.2783204261457
"2006-02-27",-5.888,-4.21562371133904,-5.3,18.8,0,-8.9,-1.7,0,43.48,8.32,55.9235425029567
"2006-02-28",-3.916,-4.06581185566952,-3.6,17.1,0,-7.2,0,0,49.24,6.2,43.3654902797144
"2006-03-01",-0.604,-2.33490592783476,0,13.5,0,-5,5,0,40.88,7.28,38.0546725183649
"2006-03-02",-2.01212121212121,-2.17351356997799,-3.35,16.85,0,-6.1,-0.6,1.72,87.9242424242424,3.63636363636364,29.5804545112011
"2006-03-03",-3.96,-3.06675678498899,-3.05,16.55,0,-6.1,0,0,53.36,12.32,61.2843512815466
"2006-03-04",-0.324,-1.6953783924945,-0.25,13.75,0,-4.4,3.9,0,50.4,12.76,49.3809069758748
"2006-03-05",2.42,0.362310803752752,3.35,10.15,0,-1.1,7.8,0,37.16,9.24,33.6802840843126
"2006-03-06",1.46,0.911155401876376,2.2,11.3,0,-1.7,6.1,0,47.88,3.6,22.8442938170564
"2006-03-07",1.068,0.989577700938188,1.95,11.55,0,-2.2,6.1,0,48.28,4.4,26.0775832009027
"2006-03-08",2.704,1.84678885046909,1.9,11.6,0,-5.6,9.4,0,47.48,2.4,16.7250912822621
"2006-03-09",6.908,4.37739442523455,7.25,6.25,0,3.9,10.6,0,72.28,3.08,11.5689130483378
"2006-03-10",13.8653846153846,9.12138952030958,13.05,0.449999999999999,0,3.3,22.8,0,61.8076923076923,8.5,0
"2006-03-11",12.328,10.7246947601548,12.8,0.699999999999999,0,7.8,17.8,0,44.24,5.76,2.8128
"2006-03-12",10.4944444444444,10.6095696022996,10.6,2.9,0,9,12.2,0,90.3333333333333,1.25,3.36031326618718
"2006-03-13",12.3540540540541,11.4818118281768,13.6,0,0,8.3,18.9,0.03,91.5405405405405,1.94594594594595,1.59856212413122
"2006-03-14",10.5390243902439,11.0104181092104,9.45,4.05,0,3.3,15.6,0.02,73.2439024390244,7.46341463414634,8.08916352490768
"2006-03-15",4.2,7.60520905460518,4.45,9.05,0,2.2,6.7,0,38.68,16.4,37.6621295202488
"2006-03-16",4.16,5.88260452730259,4.7,8.8,0,1.1,8.3,0,38.32,8.72,27.580689476516
"2006-03-17",2.58,4.2313022636513,3.6,9.9,0,-0.6,7.8,0,36.2,8.4,31.6491668136777
"2006-03-18",1.036,2.63365113182565,1.4,12.1,0,-2.2,5,0,35,9.6,38.6182915417034
"2006-03-19",1.276,1.95482556591282,1.35,12.15,0,-1.7,4.4,0,48.84,10.4,39.4212154860806
"2006-03-20",0.216,1.08541278295641,0,13.5,0,-3.9,3.9,0,45.88,8.84,39.4961714478758
"2006-03-21",1.088,1.08670639147821,0.55,12.95,0,-5.6,6.7,0,38.72,6.56,31.7902312140066
"2006-03-22",2.38,1.7333531957391,2.2,11.3,0,-1.7,6.1,0,51.16,9.36,34.0206581946911
"2006-03-23",5.28461538461538,3.50898429017724,5.85,7.65,0,1.1,10.6,0,48.6923076923077,6.07692307692308,20.2520863235166
"2006-03-24",5.18,4.34449214508862,4.45,9.05,0,-1.7,10.6,0,66.52,3.88,16.3884993821887
"2006-03-25",5.924,5.13424607254431,6.35,7.15,0,3.3,9.4,0,72.16,4.84,16.6672
"2006-03-26",5.55588235294117,5.34506421274274,6.7,6.8,0,2.8,10.6,0.11,75.4117647058823,5.64705882352941,18.878036566447
"2006-03-27",8.092,6.71853210637137,7.2,6.3,0,0,14.4,0,42.12,6.92,14.2262268673039
"2006-03-28",7.352,7.03526605318569,8.6,4.9,0,1.1,16.1,0,49.56,3.08,10.7896962107374
"2006-03-29",9.092,8.06363302659284,8.9,4.6,0,0,17.8,0,47.72,2.44,6.88551611427931
"2006-03-30",11.352,9.70781651329642,10.6,2.9,0,0.6,20.6,0,45.92,2.48,3.38267378267548
"2006-03-31",15.584,12.6459082566482,15,0,0,6.7,23.3,0,43.56,5.4,0
"2006-04-01",16.4296296296296,14.5377689431389,18.05,0,0,13.3,22.8,0.36,58.7037037037037,7.33333333333333,0
"2006-04-02",12.572,13.5548844715695,12.75,0.75,0,6.1,19.4,0,38.08,5.4,2.15647712716828
"2006-04-03",8.22941176470589,10.8921481181377,8.05,5.45,0,3.3,12.8,0.7,72.1470588235294,4.76470588235294,11.5047487076058
"2006-04-04",7.26774193548387,9.07994502681077,6.7,6.8,0,1.7,11.7,0.09,64.3548387096774,9.19354838709677,18.8967453812154
"2006-04-05",3.75263157894737,6.41628830287907,4.4,9.1,0,1,7.8,0.08,64.2894736842105,5.71052631578947,23.2930012509147
"2006-04-06",6.504,6.46014415143953,6.7,6.8,0,1.7,11.7,0,52.92,6.52,17.8637897524573
"2006-04-07",9.9,8.18007207571977,8.6,4.9,0,0,17.2,0.05,77.1333333333333,2.63333333333333,5.84191749342628
